ComplexID	ComplexName	Organism	Synonyms	Cell.line	subunits.UniProt.IDs.	subunits.Entrez.IDs.	Protein.complex.purification.method	GO.ID	GO.description	FunCat.ID	FunCat.description	PubMed.ID	subunits.Protein.name.	subunits.Gene.name.	subunits.Gene.name.syn.	Disease.comment	Subunits.comment	Complex.comment	SWISSPROT.organism	Num.Uniprot.IDs	MyListOverlap	querysize	expected	FCEnrichment	pvalue	Comparisons
558	Channel complex TRPM6-TRPM7	Human	None	epithelium	Q96QT4;Q9BX84	54822;140803	MI:0055- fluorescent resonance energy transfer	GO:0008324;GO:0006812;GO:0005216;GO:0005886	cation transmembrane transporter activity;cation transport;ion channel activity;plasma membrane	20.01.01.01;20.03.01.01;70.02	cation transport (H+, Na+, K+, Ca2+ , NH4+, etc.);ion channels;eukaryotic plasma membrane / membrane attached	14976260	Transient receptor potential cation channel subfamily M member 7 ;Transient receptor potential cation channel subfamily M member 6	TRPM7;TRPM6	CHAK1 LTRPC7;CHAK2	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
629	BLM-TRF2 complex	Human	None	None	P54132;P62380	641;9519	MI:0019- coimmunoprecipitation; MI:0055- fluorescent resonance energy transfer	GO:0051276;GO:0007569;GO:0051276	chromosome organization;cell aging;chromosome organization	42.10.03;40.20	organization of chromosome structure;cell aging	12444098	Bloom syndrome protein ;TATA box-binding protein-like protein 1	BLM;TBPL1	RECQ2 RECQL3;TLF TLP TLP21 TRF2 TRP	BLM is involved in Bloom syndrome (BS).	The results identify BLM as the first protein found to affect telomeric DNA synthesis specifically in human ALT immortalized cell lines.	None	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
641	RANBPM-SMP1 complex	Human	None	None	O95807;Q96S59	23585;10048	MI:0018- two hybrid; MI:0019- coimmunoprecipitation; MI:0096- pull down	GO:0007276;GO:0005737	gamete generation;cytoplasm	41.05.25;70.03	gametogenesis;cytoplasm	15014887	Transmembrane protein 50A ;Ran-binding protein 9	TMEM50A;RANBP9	SMP1;RANBPM	None	None	This complex may be involved in the process of male germ cell differentiation.	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
655	HSF1-HSF2 complex	Human	None	None	Q00613;Q03933	3297;3298	MI:0019- coimmunoprecipitation	GO:0005515	protein binding	16.01	protein binding	16336210	Heat shock factor protein 1 ;Heat shock factor protein 2	HSF1;HSF2	HSTF1;HSTF2	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
672	BKCA-beta2AR complex	Human	None	lung	P07550;Q12791	154;3778	MI:0019-coimmunoprecipitation	GO:0008324;GO:0006812;GO:0005216;GO:0007186;GO:0050896	cation transmembrane transporter activity;cation transport;ion channel activity;G-protein coupled receptor signaling pathway;response to stimulus	20.01.01.01;20.03.01.01;30.05.02.24;36.25	cation transport (H+, Na+, K+, Ca2+ , NH4+, etc.);ion channels;G-protein coupled receptor signalling pathway;animal specific systemic sensing and response	15141163	Beta-2 adrenergic receptor;Calcium-activated potassium channel subunit alpha-1	ADRB2;KCNMA1	ADRB2R B2AR;KCNMA SLO	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
746	C/EBPalpha-HNF6 complex	Human	None	None	P49715;Q9UBC0	1050;3175	MI:0004- affinity chromatography technologies; MI:0019- coimmunoprecipitation	GO:0045893;GO:0005634	positive regulation of transcription, DNA-templated;nucleus	11.02.03.04.01;70.10	transcription activation;nucleus	16440369	CCAAT/enhancer-binding protein alpha ;Hepatocyte nuclear factor 6	CEBPA;ONECUT1	CEBP;HNF6 HNF6A	None	None	Formation of the C/EBPalpha-HNF6 protein complex required the HNF6 cut domain and the C/EBPalpha activation domain (AD) 1/AD2 sequences. The C/EBPalpha-HNF6 protein complex stimulates recruitment of the CBP coactivator protein for expression of Foxa2.	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
763	Y14-Magoh complex	Human	None	None	P61326;Q9Y5S9	4116;9939	MI:0055- fluorescent resonance energy transfer; MI:0114- x-ray crystallography; MI:0029- cosedimentation through density gradients	GO:0000398;GO:0006397;GO:0050658;GO:0051033;GO:0051169;GO:0005737;GO:0005634	mRNA splicing, via spliceosome;mRNA processing;RNA transport;RNA transmembrane transporter activity;nuclear transport;cytoplasm;nucleus	11.04.03;20.01.21;20.09.01;70.03;70.10	mRNA processing (splicing, 5'-, 3'-end processing);RNA transport;nuclear transport;cytoplasm;nucleus	12781131	Protein mago nashi homolog;RNA-binding protein 8A	MAGOH;RBM8A	MAGOHA;RBM8, Y14	None	None	Y14 and Magoh form an extremely stable heterodimer. Magoh binds with high affinity to the RNP motif RNA binding domain (RBD) of Y14 and completely masks its RNA binding surface.	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
773	Y14-Magoh complex	Human	None	None	P61326;Q9Y5S9	4116;9939	MI:0114- x-ray crystallography; MI:0071- molecular sieving	GO:0000398;GO:0006397;GO:0050658;GO:0051033;GO:0051169;GO:0005737;GO:0005634	mRNA splicing, via spliceosome;mRNA processing;RNA transport;RNA transmembrane transporter activity;nuclear transport;cytoplasm;nucleus	11.04.03;20.01.21;20.09.01;70.03;70.10	mRNA processing (splicing, 5'-, 3'-end processing);RNA transport;nuclear transport;cytoplasm;nucleus	16923391	Protein mago nashi homolog;RNA-binding protein 8A	MAGOH;RBM8A	MAGOHA;RBM8, Y14	None	None	Y14 and Magoh form an extremely stable heterodimer. Magoh binds with high affinity to the RNP motif RNA binding domain (RBD) of Y14 and completely masks its RNA binding surface.	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
790	DDB complex	Human	None	None	Q16531;Q92466	1642;1643	MI:0004- affinity chromatography technologies; MI:0028- cosedimentation in solution	GO:0006281;GO:0003677;GO:0006974	DNA repair;DNA binding;cellular response to DNA damage stimulus	10.01.05.01;16.03.01;32.01.09	DNA repair;DNA binding;DNA damage response	16223728	DNA damage-binding protein 1;DNA damage-binding protein 2	DDB1;DDB2	XAP1;None	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
805	SNARE complex (STX4, SNAP23)	Human	None	None	O00161;Q12846	8773;6810	MI:0019- coimmunoprecipitation	GO:0006906;GO:0048489;GO:0016079	vesicle fusion;synaptic vesicle transport;synaptic vesicle exocytosis	20.09.07.27;20.09.16.09.05	vesicle fusion;synaptic vesicle exocytosis	10961877	Synaptosomal-associated protein 23;Syntaxin-4	SNAP23;STX4	None;STX4A	None	None	SNARE (N-ethylmaleimide-sensitive factor attachment protein receptor) complexes are responsible for membrane fusion in the secretory pathway.	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
816	MRIP-RHOA complex	Human	None	None	P61586;Q6WCQ1	387;23164	MI:0096- pull down	GO:0005515	protein binding	16.01	protein binding	14506264	Transforming protein RhoA ;Myosin phosphatase Rho-interacting protein	RHOA;MPRIP	ARH12 ARHA RHO12;KIAA0864 MRIP RHOIP3	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
817	MRIP-MBS complex	Human	None	None	O14974;Q6WCQ1	4659;23164	MI:0096- pull down	GO:0005515	protein binding	16.01	protein binding	14506264	Protein phosphatase 1 regulatory subunit 12A ;Myosin phosphatase Rho-interacting protein	PPP1R12A;MPRIP	MBS MYPT1;KIAA0864 MRIP RHOIP3	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
846	RICH1/AMOT polarity complex, Flag-Rich1 precipitated	Human	None	epithelium	P47756;P52907;Q4VCS5;Q68EM7;Q8N3R9;Q8NI35;Q96B97;Q9Y5K6	832;829;154796;55114;64398;10207;30011;23607	MI:0007-anti tag coimmunoprecipitation;MI:0069-mass spectrometry studies of complexes	GO:0008104;GO:0005096;GO:0043547;GO:0007186;GO:0051211;GO:0009798;GO:0007043;GO:0030054	protein localization;GTPase activator activity;positive regulation of GTPase activity;G-protein coupled receptor signaling pathway;anisotropic cell growth;axis specification;cell-cell junction assembly;cell junction	18.01.03;18.02.01.01.01;30.05.02.24;40.01.03;41.05.19;42.06.04;70.06	regulation by localization;GTPase activator (GAP);G-protein coupled receptor signalling pathway;directional cell growth (morphogenesis);asymmetries and axis determination;intercellular junction (gap junction/adherens junction);cell junction	16678097	F-actin-capping protein subunit beta;F-actin-capping protein subunit alpha-1;Angiomotin;Rho GTPase-activating protein 17;MAGUK p55 subfamily member 5;InaD-like protein;SH3 domain-containing kinase-binding protein 1;CD2-associated protein	CAPZB;CAPZA1;AMOT;ARHGAP17;MPP5;PATJ;SH3KBP1;CD2AP	CAPB, CAPPB, CAPZ;CAPPA1, CAPZ, CAZ1;KIAA1071;RICH1;None;INADL;CIN85;None	None	Since the authors did not specify F-actin-capping protein subunit alpha , we used isoform CAPZA1 .	In an additional immunoblot the authors show that Par-3 and aPKC likely associate with Rich1 at lower levels than Pals1 and Patj since they were not identified by MS. The authors propose that Rich1 and Amot maintain TJ integrity by the coordinate regulation of Cdc42 and by linking specific components of the TJ to intracellular protein trafficking.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	8	3	678	1.53828701077708	1.95022123893805	0.0492765626885742	Cal33-HSC6
874	SNARE complex (VAMP3, VAMP4, VAMP8, STX6)	Human	None	None	O43752;O75379;Q15836;Q9BV40	10228;8674;9341;8673	MI:0019- coimmunoprecipitation	GO:0006906;GO:0048489;GO:0016079	vesicle fusion;synaptic vesicle transport;synaptic vesicle exocytosis	20.09.07.27;20.09.16.09.05	vesicle fusion;synaptic vesicle exocytosis	11839770	Syntaxin-6;Vesicle-associated membrane protein 4 ;Vesicle-associated membrane protein 3;Vesicle-associated membrane protein 8	STX6;VAMP4;VAMP3;VAMP8	;;SYB3;None	None	None	SNARE (N-ethylmaleimide-sensitive factor attachment protein receptor) complexes are responsible for membrane fusion in the secretory pathway.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	4	2	678	0.769143505388542	2.60029498525074	0.0242646705440219	Cal33-HSC6
875	SNARE complex (VAMP3, VAMP4, STX16)	Human	None	None	O14662;O75379;Q15836	8675;8674;9341	MI:0019- coimmunoprecipitation	GO:0006906;GO:0048489;GO:0016079	vesicle fusion;synaptic vesicle transport;synaptic vesicle exocytosis	20.09.07.27;20.09.16.09.05	vesicle fusion;synaptic vesicle exocytosis	11839770	Syntaxin-16 ;Vesicle-associated membrane protein 4 ;Vesicle-associated membrane protein 3	STX16;VAMP4;VAMP3	;;SYB3	None	None	SNARE (N-ethylmaleimide-sensitive factor attachment protein receptor) complexes are responsible for membrane fusion in the secretory pathway.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	2	678	0.576857629041407	3.46705998033432	0.00708414969143858	Cal33-HSC6
936	FACT complex	Human	None	None	Q08945;Q9Y5B9	6749;11198	MI:0006- anti bait coimmunoprecipitation	GO:0006265;GO:0006354;GO:0051276;GO:0005634	DNA topological change;DNA-templated transcription, elongation;chromosome organization;nucleus	10.01.09.05;11.02.03.01.04;42.10.03;70.10	DNA conformation modification (e.g. chromatin);transcription elongation;organization of chromosome structure;nucleus	10421373	FACT complex subunit SSRP1;FACT complex subunit SPT16	SSRP1;SUPT16H	FACT80;FACT140 FACTP140	None	None	FACT (for facilitates chromatin transcription) is a chromatin-specific elongation factor required for transcription of chromatin templates in vitro.	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
1007	CAK core complex (Cdk-activating kinase core complex)	Human	None	None	P50613;P51946	1022;902	MI:0004- affinity chromatography technologies	GO:0006794;GO:0006796;GO:0007049;GO:0009299;GO:0006464;GO:0019209;GO:0051090;GO:0005634	phosphorus utilization;phosphate-containing compound metabolic process;cell cycle;mRNA transcription;cellular protein modification process;kinase activator activity;regulation of sequence-specific DNA binding transcription factor activity;nucleus	01.04;10.03;11.02.03;14.07;18.02.01.01.05;18.02.09;70.10	phosphate metabolism;cell cycle;mRNA synthesis;protein modification;kinase activator;regulator of transcription factor;nucleus	7533895	Cyclin-dependent kinase 7 ;Cyclin-H	CDK7;CCNH	CAK CAK1 CDKN7 MO15 STK1;	None	None	CAK complex phosphorylates the carboxy-terminal domain of the largest subunit of RNA polymerase II.	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
1028	HNF4A-SUB1 complex	Human	None	None	P41235;P53999	3172;10923	MI:0024- confirmational text mining	GO:0045893	positive regulation of transcription, DNA-templated	11.02.03.04.01	transcription activation	17317687	Hepatocyte nuclear factor 4-alpha ;Activated RNA polymerase II transcriptional coactivator p15	HNF4A;SUB1	HNF4 NR2A1 TCF14;PC4 RPO2TC1	None	None	The hepatocellular inflammatory-redox (IR) state enhances PC4-HNF4 binding to upregulate transcription of target hepatocyte genes, such as iNOS.	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
1056	ZNF198-SUMO1 complex	Human	None	None	P63165;Q9UBW7	7341;7750	MI:0019- coimmunoprecipitation; MI:0018- two hybrid	GO:2001141;GO:0006355;GO:0005634	regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;nucleus	11.02.03.04;70.10	transcriptional control;nucleus	17027752	Small ubiquitin-related modifier 1 ;Zinc finger MYM-type protein 2	SUMO1;ZMYM2	SMT3C SMT3H3 UBL1;FIM RAMP ZNF198	ZMYM2 is involved in myeloproliferative disorder.	None	The results show that ZNF198 is covalently modified by SUMO-1.	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
1057	DIPA-MCRS1 complex	Human	None	None	Q15834;Q96EZ8	11007;10445	MI:0019- coimmunoprecipitation	GO:0045892;GO:0005694	negative regulation of transcription, DNA-templated;chromosome	11.02.03.04.03;70.10.03	transcription repression;chromosome	17014843	Coiled-coil domain-containing protein 85B ;Microspherule protein 1	CCDC85B;MCRS1	DIPA;INO80Q MSP58	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
1069	FIF-FGR2 complex	Human	None	None	P09038;Q9BZZ5	2247;8539	MI:0019- coimmunoprecipitation; MI:0018- two hybrid	GO:0005515	protein binding	16.01	protein binding	11075807	Fibroblast growth factor 2 ;Apoptosis inhibitor 5	FGF2;API5	FGFB;	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
1079	P-TEFb.1 complex	Human	transcription elongation factor b.1 complex	None	O60563;P50750	904;1025	MI:0007- anti tag coimmunoprecipitation	GO:0006794;GO:0006796;GO:0006354;GO:0045893;GO:0006464;GO:0043085;GO:0008047;GO:0005634	phosphorus utilization;phosphate-containing compound metabolic process;DNA-templated transcription, elongation;positive regulation of transcription, DNA-templated;cellular protein modification process;positive regulation of catalytic activity;enzyme activator activity;nucleus	01.04;11.02.03.01.04;11.02.03.04.01;14.07;18.02.01.01;70.10	phosphate metabolism;transcription elongation;transcription activation;protein modification;enzyme activator;nucleus	9499409	Cyclin-T1;Cyclin-dependent kinase 9	CCNT1;CDK9	None;CDC2L4, TAK	None	None	Cyclin T activates CDK9 in the P-TEFb complex. P-TEFb works as a protein kinase that phosphorylates the C-terminal domain of the RNAPII largest subunit.	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
1080	P-TEFb.2 complex	Human	transcription elongation factor b.2 complex	None	O60583;P50750	905;1025	MI:0007- anti tag coimmunoprecipitation	GO:0006794;GO:0006796;GO:0006354;GO:0045893;GO:0006464;GO:0043085;GO:0008047;GO:0005634	phosphorus utilization;phosphate-containing compound metabolic process;DNA-templated transcription, elongation;positive regulation of transcription, DNA-templated;cellular protein modification process;positive regulation of catalytic activity;enzyme activator activity;nucleus	01.04;11.02.03.01.04;11.02.03.04.01;14.07;18.02.01.01;70.10	phosphate metabolism;transcription elongation;transcription activation;protein modification;enzyme activator;nucleus	9499409	Cyclin-T2;Cyclin-dependent kinase 9	CCNT2;CDK9	None;CDC2L4, TAK	None	None	Cyclin T activates CDK9 in the P-TEFb complex. P-TEFb works as a protein kinase that phosphorylates the C-terminal domain of the RNAPII largest subunit.	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
1082	P-TEFb.1 complex	Human	transcription elongation factor b.1 complex	None	O60563;P50750	904;1025	MI:0018- two hybrid; MI:0071- molecular sieving	GO:0006794;GO:0006796;GO:0006354;GO:0045893;GO:0006464;GO:0043085;GO:0008047;GO:0005634	phosphorus utilization;phosphate-containing compound metabolic process;DNA-templated transcription, elongation;positive regulation of transcription, DNA-templated;cellular protein modification process;positive regulation of catalytic activity;enzyme activator activity;nucleus	01.04;11.02.03.01.04;11.02.03.04.01;14.07;18.02.01.01;70.10	phosphate metabolism;transcription elongation;transcription activation;protein modification;enzyme activator;nucleus	10574912	Cyclin-T1;Cyclin-dependent kinase 9	CCNT1;CDK9	None;CDC2L4, TAK	None	None	Cyclin T activates CDK9 in the P-TEFb complex. P-TEFb works as a protein kinase that phosphorylates the C-terminal domain of the RNAPII largest subunit.	Homo sapiens (Human);Homo sapiens (Human)	2	1	678	0.384571752694271	2.60029498525074	0.0369297980956059	Cal33-HSC6
1083	P-TEFb.4 complex	Human	transcription elongation factor b.4 complex	None	O75909;P50750	8812;1025	MI:0018- two hybrid; MI:0071- molecular sieving	GO:0006794;GO:0006796;GO:0006354;GO:0045893;GO:0006464;GO:0043085;GO:0008047;GO:0005634	phosphorus utilization;phosphate-containing compound metabolic process;DNA-templated transcription, elongation;positive regulation of transcription, DNA-templated;cellular protein modification process;positive regulation of catalytic activity;enzyme activator activity;nucleus	01.04;11.02.03.01.04;11.02.03.04.01;14.07;18.02.01.01;70.10	phosphate metabolism;transcription elongation;transcription activation;protein modification;enzyme activator;nucleus	10574912	Cyclin-K;Cyclin-dependent kinase 9	CCNK;CDK9	CPR4;CDC2L4, TAK	None	None	Cyclin K functions as regulatory subunit of CDK9.	Homo sapiens (Human);Homo sapiens (Human)	2	2	678	0.384571752694271	5.20058997050147	0	Cal33-HSC6
1087	BIRC5-AURKB-INCENP-EVI5 complex	Human	None	None	O15392;O60447;Q96GD4;Q9NQS7	332;7813;9212;3619	MI:0019- coimmunoprecipitation; MI:0096- pull down	GO:0000910;GO:0000917	cytokinesis;barrier septum assembly	10.03.03	cytokinesis (cell division) /septum formation and hydrolysis	16764853	Baculoviral IAP repeat-containing protein 5;Ecotropic viral integration site 5 protein homolog ;Aurora kinase B;Inner centromere protein	BIRC5;EVI5;AURKB;INCENP	API4, IAP4;NB4S;AIK2, AIM1, AIRK2, ARK2 STK1, STK12, STK5;	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	4	2	678	0.769143505388542	2.60029498525074	0.0242646705440219	Cal33-HSC6
